scrape_id,host_id,host_listings_count,host_total_listings_count,neighbourhood_group_cleansed,latitude,longitude,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
20250323161241,129976,1.0,1.0,,55.66660169999999,12.5552831,6.0,,4.0,,3.0,10,3.0,3.0,10,10,3.0,10.0,,0,0,0,0,19.0,0.0,0.0,0,0.0,0.0,,4.88,4.82,4.88,4.87,4.82,4.8,4.53,,1.0,1.0,0.0,0.0
20250323161241,140105,3.0,4.0,,55.672638,12.552493,4.0,,2.0,,3.0,5,3.0,3.0,5,5,3.0,5.0,,0,0,0,0,84.0,3.0,0.0,0,3.0,18.0,,4.91,4.96,4.93,4.88,4.91,4.89,4.7,,2.0,1.0,1.0,0.0
20250323161241,142143,1.0,1.0,,55.71176,12.57091,4.0,,2.0,,,1125,,,1125,1125,,1125.0,,0,0,0,15,7.0,0.0,0.0,0,0.0,0.0,,4.57,4.75,4.5,5.0,5.0,4.5,4.5,,1.0,1.0,0.0,0.0
20250323161241,122489,1.0,4.0,,55.68428802490234,12.57301902770996,6.0,1.0,2.0,2.0,7.0,70,4.0,7.0,1125,1125,6.9,1125.0,,0,0,23,52,34.0,10.0,0.0,52,10.0,140.0,,4.94,4.82,4.89,4.82,5.0,4.93,4.89,,1.0,1.0,0.0,0.0
20250323161241,167511,1.0,1.0,,55.66507,12.58315,4.0,2.0,2.0,2.0,2.0,30,2.0,6.0,30,30,2.2,30.0,,10,12,16,146,112.0,20.0,0.0,64,20.0,120.0,260160.0,4.84,4.83,4.98,4.9,4.94,4.74,4.66,,1.0,1.0,0.0,0.0
20250323161241,322300,1.0,1.0,,55.7071,12.55386,2.0,1.0,1.0,1.0,3.0,1125,3.0,3.0,1125,1125,3.0,1125.0,,0,0,0,67,126.0,13.0,0.0,67,13.0,78.0,36660.0,4.78,4.71,4.65,4.83,4.79,4.58,4.6,,1.0,0.0,1.0,0.0
20250323161241,344223,2.0,3.0,,55.69063,12.57048,4.0,,2.0,,5.0,730,5.0,5.0,730,730,5.0,730.0,,0,0,0,0,2.0,2.0,0.0,0,2.0,20.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,2.0,1.0,1.0,0.0
20250323161241,194944,3.0,3.0,,55.68493,12.53434,1.0,1.0,1.0,1.0,5.0,10,5.0,5.0,10,10,5.0,10.0,,19,23,32,32,75.0,6.0,0.0,32,8.0,60.0,22440.0,4.83,4.92,4.88,4.9,4.88,4.76,4.75,,1.0,0.0,1.0,0.0
20250323161241,141625,2.0,2.0,,55.677886335175465,12.549401083844083,4.0,,2.0,,5.0,32,5.0,6.0,32,32,5.0,32.0,,9,9,9,38,21.0,7.0,0.0,38,6.0,70.0,,4.86,4.9,4.86,4.9,4.95,4.9,4.9,,1.0,1.0,0.0,0.0
20250323161241,2482360,1.0,1.0,,55.69029,12.5706,3.0,1.5,2.0,2.0,5.0,21,2.0,2.0,21,21,2.0,21.0,,9,9,9,16,9.0,3.0,0.0,16,3.0,30.0,47250.0,5.0,5.0,4.89,5.0,5.0,4.89,4.56,,1.0,1.0,0.0,0.0
20250323161241,2054021,1.0,1.0,,55.6852,12.59524,4.0,1.0,3.0,3.0,5.0,365,5.0,5.0,365,365,5.0,365.0,,0,0,0,206,14.0,1.0,0.0,129,1.0,10.0,11200.0,4.86,4.71,4.64,4.57,4.86,4.93,4.71,,1.0,1.0,0.0,0.0
20250323161241,2458414,1.0,1.0,,55.67637,12.5869,3.0,,1.0,,1.0,1125,1.0,1.0,1125,1125,1.0,1125.0,,0,0,0,0,30.0,0.0,0.0,0,0.0,0.0,,4.97,4.97,4.97,4.97,5.0,4.97,4.9,,1.0,1.0,0.0,0.0
20250323161241,1885053,1.0,1.0,,55.66524887084961,12.577133178710938,4.0,,1.0,,4.0,30,4.0,7.0,30,30,4.4,30.0,,0,0,0,0,16.0,0.0,0.0,0,0.0,0.0,,4.93,4.75,4.75,4.88,4.94,4.81,4.81,,1.0,1.0,0.0,0.0
20250323161241,119548,1.0,1.0,,55.69291,12.57089,3.0,1.0,2.0,3.0,6.0,61,6.0,6.0,61,61,6.0,61.0,,8,19,30,81,69.0,6.0,0.0,81,6.0,72.0,111600.0,4.91,4.96,4.99,4.94,4.91,4.94,4.88,,1.0,1.0,0.0,0.0
20250323161241,2527577,2.0,3.0,,55.66505,12.58187,4.0,,2.0,,3.0,1125,3.0,3.0,1125,1125,3.0,1125.0,,0,0,0,0,39.0,0.0,0.0,0,0.0,0.0,,4.92,4.85,4.95,4.87,5.0,4.87,4.82,,1.0,1.0,0.0,0.0
20250323161241,2535149,1.0,1.0,,55.70274,12.58152,6.0,1.0,2.0,2.0,2.0,1125,2.0,2.0,1125,1125,2.0,1125.0,,14,21,28,218,131.0,4.0,0.0,136,4.0,24.0,38184.0,4.55,4.66,4.2,4.64,4.67,4.79,4.57,,1.0,1.0,0.0,0.0
20250323161241,2546236,1.0,1.0,,55.70253,12.5789,6.0,,3.0,,5.0,21,5.0,5.0,21,21,5.0,21.0,,0,0,0,3,48.0,5.0,0.0,3,5.0,50.0,,4.94,4.92,4.71,4.94,4.96,4.94,4.85,,1.0,1.0,0.0,0.0
20250323161241,2555736,1.0,1.0,,55.66952,12.58035,3.0,,2.0,,2.0,7,2.0,2.0,7,7,2.0,7.0,,2,2,2,3,44.0,9.0,1.0,3,7.0,54.0,,5.0,4.93,4.84,5.0,5.0,4.81,4.81,,1.0,1.0,0.0,0.0
20250323161241,573172,1.0,2.0,,55.68068,12.54581,5.0,1.0,3.0,3.0,6.0,40,6.0,6.0,40,40,6.0,40.0,,3,3,3,36,42.0,6.0,0.0,36,6.0,72.0,145800.0,4.82,4.76,4.61,4.85,4.85,4.83,4.68,,1.0,1.0,0.0,0.0
20250323161241,599145,1.0,1.0,,55.68313,12.56225,7.0,2.0,4.0,4.0,3.0,25,2.0,2.0,25,25,2.0,25.0,,0,0,0,160,58.0,6.0,0.0,78,6.0,36.0,91584.0,4.74,4.74,4.83,4.76,4.91,4.95,4.62,,1.0,1.0,0.0,0.0
20250323161241,641583,3.0,3.0,,55.70673,12.58533,2.0,1.0,1.0,2.0,1.0,30,1.0,1.0,30,30,1.0,30.0,,30,60,90,365,22.0,0.0,0.0,283,0.0,0.0,0.0,4.8,4.85,4.85,4.9,4.9,4.7,4.6,,2.0,0.0,2.0,0.0
20250323161241,665428,1.0,1.0,,55.69223,12.54212,3.0,,1.0,,5.0,365,5.0,5.0,365,365,5.0,365.0,,0,0,0,0,6.0,0.0,0.0,0,0.0,0.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,1.0,1.0,0.0,0.0
20250323161241,695079,1.0,2.0,,55.67367,12.59132,6.0,1.0,3.0,3.0,2.0,30,2.0,5.0,30,30,2.2,30.0,,4,4,9,72,118.0,9.0,0.0,42,9.0,54.0,166050.0,4.9,4.9,4.74,4.89,4.89,4.96,4.75,,1.0,1.0,0.0,0.0
20250323161241,743327,1.0,1.0,,55.68701,12.53348,2.0,1.0,1.0,1.0,5.0,90,5.0,5.0,90,90,5.0,90.0,,0,4,25,300,16.0,3.0,0.0,218,3.0,30.0,30390.0,4.94,5.0,4.75,5.0,5.0,5.0,4.75,,1.0,1.0,0.0,0.0
20250323161241,754626,1.0,1.0,,55.68962665100372,12.542766134475796,5.0,1.0,4.0,4.0,3.0,1120,3.0,3.0,1120,1120,3.0,1120.0,,0,0,0,51,38.0,2.0,0.0,47,1.0,12.0,17268.0,4.79,4.87,4.82,4.95,4.95,4.92,4.74,,1.0,1.0,0.0,0.0
20250323161241,826011,3.0,5.0,,55.66305,12.54577,2.0,2.0,1.0,2.0,7.0,14,7.0,7.0,14,14,7.0,14.0,,22,52,82,357,1.0,0.0,0.0,275,0.0,0.0,0.0,,,,,5.0,5.0,5.0,,3.0,0.0,3.0,0.0
20250323161241,846204,7.0,8.0,,55.66777,12.54844,2.0,1.0,1.0,1.0,1.0,300,1.0,1.0,300,300,1.0,300.0,,16,34,60,150,,,,150,,,114750.0,4.7,4.79,4.45,4.91,4.9,4.88,4.68,,6.0,1.0,,0.0
20250323161241,2575202,2.0,5.0,,55.69253,12.55971,2.0,,1.0,,4.0,1125,4.0,4.0,1125,1125,4.0,1125.0,,0,0,0,0,27.0,3.0,0.0,0,3.0,24.0,,4.81,4.74,4.52,4.81,4.78,4.89,4.67,,1.0,1.0,0.0,0.0
20250323161241,1920957,1.0,1.0,,55.67199,12.56057,7.0,1.5,3.0,3.0,4.0,7,4.0,4.0,7,7,4.0,7.0,,6,6,6,6,25.0,0.0,0.0,6,0.0,0.0,0.0,4.84,4.92,4.8,4.79,5.0,4.96,4.79,,1.0,1.0,0.0,0.0
20250323161241,1203690,2.0,3.0,,55.67209,12.5894,3.0,1.0,1.0,2.0,2.0,30,2.0,2.0,30,30,2.0,30.0,,9,20,25,190,,21.0,2.0,190,19.0,126.0,180054.0,4.84,4.84,4.74,4.9,4.94,4.92,4.65,,2.0,1.0,1.0,0.0
20250323161241,2598525,1.0,3.0,,55.69145,12.57405,5.0,,4.0,,5.0,99,5.0,5.0,99,99,5.0,99.0,,0,0,0,0,10.0,0.0,0.0,0,0.0,0.0,,5.0,5.0,4.8,5.0,5.0,5.0,4.9,,1.0,1.0,0.0,0.0
20250323161241,2603130,1.0,1.0,,55.70195,12.57677,4.0,1.0,3.0,4.0,7.0,47,5.0,7.0,47,47,6.8,47.0,,9,17,25,158,23.0,2.0,0.0,76,2.0,28.0,27720.0,4.83,4.83,4.7,4.91,4.96,4.96,4.83,,1.0,1.0,0.0,0.0
20250323161241,1281066,1.0,2.0,,55.70809,12.58299,3.0,1.0,2.0,1.0,5.0,60,5.0,5.0,60,60,5.0,60.0,,0,0,0,184,29.0,4.0,0.0,103,4.0,40.0,25520.0,4.48,4.52,3.93,4.62,4.55,4.55,4.45,,1.0,1.0,0.0,0.0
20250323161241,2619529,1.0,2.0,,55.67552,12.53727,6.0,1.0,3.0,4.0,3.0,1125,3.0,3.0,1125,1125,3.0,1125.0,,10,10,10,221,29.0,1.0,0.0,139,0.0,6.0,13968.0,5.0,4.9,4.97,4.97,4.93,4.97,4.83,,1.0,1.0,0.0,0.0
20250323161241,2625716,1.0,4.0,,55.67204,12.58986,2.0,,1.0,,4.0,1125,4.0,4.0,1125,1125,4.0,1125.0,,0,0,0,0,13.0,0.0,0.0,0,0.0,0.0,,4.5,4.62,4.08,4.77,4.54,4.77,4.46,,1.0,1.0,0.0,0.0
20250323161241,2626034,1.0,1.0,,55.67255,12.55067,2.0,1.0,1.0,2.0,2.0,1125,2.0,2.0,1125,1125,2.0,1125.0,,21,48,72,347,33.0,4.0,0.0,265,4.0,24.0,29520.0,4.97,5.0,4.97,4.91,4.97,4.91,4.73,,1.0,1.0,0.0,0.0
20250323161241,2629560,1.0,1.0,,55.65807,12.60758,4.0,1.0,2.0,2.0,1.0,14,1.0,1.0,14,14,1.0,14.0,,0,0,0,1,82.0,22.0,0.0,1,22.0,132.0,143088.0,4.82,4.8,4.63,4.9,4.91,4.68,4.74,,1.0,1.0,0.0,0.0
20250323161241,150042,2.0,2.0,,55.70001,12.54819,2.0,,1.0,,5.0,21,5.0,5.0,21,21,5.0,21.0,,0,0,0,0,71.0,0.0,0.0,0,0.0,0.0,,4.92,4.91,4.93,4.9,4.94,4.66,4.79,,2.0,1.0,1.0,0.0
20250323161241,873477,1.0,2.0,,55.66926895953451,12.543584070128668,2.0,0.5,1.0,1.0,4.0,14,4.0,5.0,14,14,4.0,14.0,,10,13,18,18,19.0,0.0,0.0,18,0.0,0.0,0.0,4.94,4.89,4.94,5.0,4.95,4.84,4.84,,1.0,1.0,0.0,0.0
20250323161241,896083,1.0,1.0,,55.67154,12.54638,1.0,1.0,1.0,1.0,1.0,3,1.0,1.0,1125,1125,1.0,1125.0,,0,0,2,195,,23.0,0.0,113,24.0,138.0,46644.0,4.78,4.83,4.77,4.96,4.97,4.83,4.72,,1.0,0.0,1.0,0.0
20250323161241,941790,1.0,1.0,,55.68998,12.56223,4.0,1.0,2.0,2.0,3.0,40,3.0,3.0,40,40,3.0,40.0,,19,31,45,309,,28.0,0.0,227,30.0,168.0,267792.0,4.79,4.85,4.25,4.86,4.88,4.89,4.58,,1.0,1.0,0.0,0.0
20250323161241,991989,1.0,1.0,,55.69932,12.53439,4.0,1.0,2.0,2.0,3.0,730,3.0,3.0,730,730,3.0,730.0,,8,8,8,132,18.0,1.0,0.0,50,1.0,6.0,4590.0,4.78,4.72,4.61,4.94,4.94,4.44,4.56,,1.0,1.0,0.0,0.0
20250323161241,2638274,1.0,1.0,,55.69747,12.55463,4.0,,3.0,,5.0,730,5.0,5.0,730,730,5.0,730.0,,0,0,0,0,37.0,3.0,0.0,0,2.0,30.0,,4.76,4.78,4.78,4.92,4.95,4.78,4.64,,1.0,1.0,0.0,0.0
20250323161241,2652733,1.0,7.0,,55.73247,12.56629,,,,,6.0,50,6.0,6.0,50,50,6.0,50.0,,0,0,0,203,59.0,3.0,0.0,122,2.0,36.0,102600.0,4.77,4.6,4.57,4.91,4.88,4.74,4.77,,1.0,1.0,0.0,0.0
20250323161241,2650703,1.0,2.0,,55.66562,12.54615,4.0,,2.0,,5.0,40,5.0,5.0,40,40,5.0,40.0,,0,0,0,0,16.0,3.0,0.0,0,3.0,30.0,,4.88,4.81,4.56,4.94,4.94,4.94,4.63,,1.0,1.0,0.0,0.0
20250323161241,2690982,1.0,7.0,,55.66709,12.58084,4.0,2.0,2.0,1.0,2.0,1125,2.0,2.0,1125,1125,2.0,1125.0,,28,58,88,363,6.0,0.0,0.0,281,0.0,0.0,0.0,4.6,4.83,4.33,4.83,4.83,4.5,4.0,,1.0,1.0,0.0,0.0
20250323161241,2680117,1.0,1.0,,55.67127,12.54566,2.0,,1.0,,3.0,14,3.0,3.0,14,14,3.0,14.0,,0,0,0,0,33.0,1.0,0.0,0,1.0,6.0,,4.97,4.97,4.82,5.0,4.97,4.82,4.79,,1.0,1.0,0.0,0.0
20250323161241,2725780,2.0,3.0,,55.7095,12.5825,4.0,1.0,3.0,3.0,28.0,60,7.0,28.0,60,60,27.3,60.0,,0,0,0,14,105.0,0.0,0.0,14,0.0,0.0,0.0,4.83,4.92,4.88,4.89,4.79,4.7,4.78,,1.0,1.0,0.0,0.0
20250323161241,2728351,2.0,3.0,,55.71073,12.58207,4.0,1.0,3.0,3.0,5.0,14,5.0,5.0,14,14,5.0,14.0,,0,0,0,203,7.0,0.0,0.0,122,0.0,0.0,0.0,5.0,4.71,4.57,4.86,5.0,4.57,4.86,,1.0,1.0,0.0,0.0
20250323161241,2752671,3.0,4.0,,55.66634,12.55771,4.0,,1.0,1.0,3.0,3,3.0,3.0,3,3,3.0,3.0,,17,26,30,54,124.0,14.0,0.0,54,14.0,84.0,81480.0,4.75,4.86,4.46,4.88,4.84,4.84,4.71,,3.0,2.0,1.0,0.0
20250323161241,2757155,1.0,1.0,,55.68449,12.5395,3.0,1.0,2.0,2.0,4.0,90,1.0,4.0,90,90,4.0,90.0,,16,16,17,173,,12.0,1.0,91,13.0,96.0,103680.0,4.89,4.88,4.85,4.78,4.88,4.84,4.79,,1.0,1.0,0.0,0.0
20250323161241,2713760,1.0,1.0,,55.63514,12.58297,4.0,1.0,2.0,2.0,2.0,9,2.0,2.0,9,9,2.0,9.0,,13,26,38,104,56.0,17.0,0.0,104,17.0,102.0,138720.0,4.88,4.86,4.82,4.91,4.98,4.89,4.79,,1.0,1.0,0.0,0.0
20250323161241,999404,1.0,1.0,,55.69403,12.56543,4.0,1.0,1.0,2.0,3.0,30,3.0,3.0,30,30,3.0,30.0,,5,8,8,8,73.0,8.0,0.0,8,8.0,48.0,52032.0,4.93,4.97,4.93,4.9,4.96,4.8,4.85,,1.0,1.0,0.0,0.0
20250323161241,1109269,2.0,4.0,,55.69852,12.54774,2.0,1.0,1.0,1.0,2.0,30,2.0,2.0,30,30,2.0,30.0,,28,58,88,363,5.0,0.0,0.0,281,0.0,0.0,0.0,4.8,4.8,4.6,4.8,5.0,4.8,4.8,,2.0,1.0,1.0,0.0
20250323161241,293636,1.0,1.0,,55.68298,12.5739,2.0,,1.0,,4.0,60,4.0,4.0,60,60,4.0,60.0,,0,0,0,0,22.0,0.0,0.0,0,0.0,0.0,,4.85,4.95,4.9,4.9,4.95,4.95,4.8,,1.0,1.0,0.0,0.0
20250323161241,1263184,1.0,1.0,,55.68868,12.56086,4.0,1.0,3.0,3.0,2.0,14,2.0,2.0,14,14,2.0,14.0,,0,1,2,47,13.0,2.0,0.0,47,2.0,12.0,21600.0,5.0,5.0,5.0,4.92,5.0,5.0,4.92,,1.0,1.0,0.0,0.0
20250323161241,1162404,2.0,3.0,,55.67337,12.54143,5.0,1.0,2.0,2.0,5.0,60,5.0,5.0,60,60,5.0,60.0,,0,0,0,0,13.0,0.0,0.0,0,0.0,0.0,0.0,4.46,4.62,4.15,4.92,4.92,4.92,4.46,,2.0,2.0,0.0,0.0
20250323161241,1310948,1.0,3.0,,55.66792,12.55554,2.0,,1.0,,3.0,180,3.0,3.0,180,180,3.0,180.0,,0,0,0,0,17.0,0.0,0.0,0,0.0,0.0,,4.88,4.71,4.88,4.88,4.94,4.53,4.53,,1.0,1.0,0.0,0.0
20250323161241,268171,3.0,3.0,,55.64443,12.52773,1.0,1.0,2.0,1.0,1.0,1125,1.0,1.0,1125,1125,1.0,1125.0,,9,15,15,15,,34.0,3.0,15,28.0,,52428.0,4.72,4.83,4.74,4.89,4.9,4.46,4.73,,3.0,1.0,2.0,0.0
20250323161241,848166,1.0,1.0,,55.68765,12.52779,2.0,,1.0,,2.0,7,2.0,2.0,7,7,2.0,7.0,,0,0,0,0,111.0,0.0,0.0,0,0.0,0.0,,4.75,4.86,4.5,4.92,4.89,4.75,4.74,,1.0,1.0,0.0,0.0
20250323161241,1379904,1.0,3.0,,55.68867,12.56095,8.0,1.5,4.0,4.0,5.0,90,5.0,7.0,90,90,5.0,90.0,,0,0,0,17,36.0,0.0,0.0,17,0.0,0.0,0.0,4.62,4.67,4.44,4.94,4.94,4.89,4.53,,1.0,1.0,0.0,0.0
20250323161241,2804772,1.0,1.0,,55.69326,12.5681,2.0,,1.0,,4.0,1123,4.0,4.0,1123,1123,4.0,1123.0,,0,0,0,0,64.0,0.0,0.0,0,0.0,0.0,,4.6,4.83,4.08,4.88,4.84,4.92,4.7,,1.0,1.0,0.0,0.0
20250323161241,731007,2.0,3.0,,55.68596,12.55768,3.0,1.0,1.0,1.0,3.0,30,3.0,7.0,30,30,3.1,30.0,,1,1,4,11,61.0,4.0,0.0,11,4.0,24.0,21600.0,4.9,4.9,4.87,4.97,4.95,4.88,4.8,,2.0,1.0,1.0,0.0
20250323161241,2808779,2.0,2.0,,55.66444396972656,12.54953384399414,6.0,,3.0,,4.0,21,3.0,4.0,1125,1125,4.0,1125.0,,3,3,3,3,18.0,9.0,0.0,3,8.0,72.0,,4.94,5.0,4.89,5.0,5.0,4.83,4.83,,1.0,1.0,0.0,0.0
20250323161241,2031110,1.0,2.0,,55.69753,12.55029,2.0,,1.0,,6.0,1125,6.0,6.0,1125,1125,6.0,1125.0,,0,0,0,0,41.0,0.0,0.0,0,0.0,0.0,,4.64,4.6,4.55,4.43,4.77,4.85,4.8,,1.0,1.0,0.0,0.0
20250323161241,2837337,1.0,1.0,,55.66863,12.54604,4.0,1.0,2.0,3.0,28.0,60,28.0,28.0,60,60,28.0,60.0,,0,0,0,31,29.0,0.0,0.0,31,0.0,0.0,0.0,4.97,5.0,4.86,4.97,4.97,4.93,4.66,,1.0,1.0,0.0,0.0
20250323161241,2674708,1.0,1.0,,55.69286,12.56578,4.0,,3.0,,6.0,30,6.0,6.0,30,30,6.0,30.0,,0,0,0,0,30.0,2.0,0.0,0,2.0,24.0,,4.87,4.9,4.83,4.9,4.9,4.72,4.66,,1.0,1.0,0.0,0.0
20250323161241,443681,3.0,3.0,,55.69067,12.57576,6.0,1.0,2.0,4.0,4.0,31,3.0,6.0,31,31,4.2,31.0,,0,0,6,40,99.0,12.0,0.0,40,11.0,96.0,165600.0,4.87,4.84,4.69,4.92,4.98,4.86,4.78,,1.0,1.0,0.0,0.0
20250323161241,2893215,2.0,3.0,,55.66679,12.54815,3.0,1.0,1.0,1.0,1.0,1125,1.0,1.0,1125,1125,1.0,1125.0,,19,35,46,320,43.0,1.0,0.0,238,1.0,6.0,4860.0,4.63,4.74,4.62,4.86,4.86,4.76,4.6,,2.0,2.0,0.0,0.0
20250323161241,2904759,2.0,2.0,,55.6628,12.57609,6.0,2.0,4.0,5.0,5.0,30,5.0,5.0,30,30,5.0,30.0,,22,52,82,357,17.0,0.0,0.0,275,0.0,0.0,0.0,4.94,5.0,4.81,5.0,5.0,4.81,4.69,,1.0,1.0,0.0,0.0
20250323161241,1636669,1.0,1.0,,55.66084,12.54185,2.0,1.0,1.0,1.0,2.0,31,2.0,2.0,31,31,2.0,31.0,,0,0,0,11,103.0,5.0,3.0,11,0.0,30.0,9960.0,4.64,4.7,4.71,4.85,4.88,4.31,4.67,,1.0,0.0,1.0,0.0
20250323161241,1232471,1.0,1.0,,55.69008,12.54378,2.0,,2.0,2.0,4.0,10,4.0,4.0,10,10,4.0,10.0,,0,1,5,5,21.0,0.0,0.0,5,0.0,0.0,0.0,4.86,4.81,4.9,4.86,4.86,4.81,4.67,,1.0,1.0,0.0,0.0
20250323161241,1383888,1.0,1.0,,55.67246,12.55363,4.0,1.0,,,7.0,60,7.0,7.0,60,60,7.0,60.0,,5,17,47,47,3.0,0.0,0.0,47,0.0,0.0,0.0,4.67,4.67,4.33,5.0,5.0,4.67,4.0,,1.0,1.0,0.0,0.0
20250323161241,1458132,1.0,1.0,,55.6706,12.54211,2.0,1.0,1.0,1.0,,220,,,220,220,,220.0,,0,0,0,143,17.0,0.0,0.0,61,0.0,0.0,0.0,4.38,4.35,4.29,4.35,4.65,4.71,4.24,,1.0,1.0,0.0,0.0
20250323161241,1494596,1.0,2.0,,55.69751,12.54826,2.0,,1.0,,3.0,14,3.0,3.0,14,14,3.0,14.0,,0,0,0,0,62.0,5.0,0.0,0,5.0,30.0,,4.68,4.57,4.51,4.98,4.93,4.66,4.67,,1.0,1.0,0.0,0.0
20250323161241,1482064,1.0,1.0,,55.69857,12.53256,3.0,,2.0,,1.0,21,2.0,3.0,1125,1125,2.1,1125.0,,0,0,0,0,41.0,10.0,1.0,0,9.0,60.0,,4.8,4.78,4.93,4.83,4.85,4.41,4.68,,1.0,1.0,0.0,0.0
20250323161241,1558474,1.0,1.0,,55.66605,12.60833,4.0,,1.0,,2.0,30,2.0,2.0,30,30,2.0,30.0,,0,0,0,0,18.0,0.0,0.0,0,0.0,0.0,,4.78,4.78,4.44,4.94,4.83,4.5,4.33,,1.0,1.0,0.0,0.0
20250323161241,2242384,1.0,1.0,,55.66327,12.54898,2.0,1.0,1.0,1.0,6.0,14,6.0,6.0,14,14,6.0,14.0,,27,57,87,177,16.0,3.0,0.0,177,3.0,36.0,40500.0,4.63,4.75,4.69,4.88,4.88,4.94,4.63,,1.0,1.0,0.0,0.0
20250323161241,2963274,1.0,1.0,,55.67007,12.59399,4.0,1.0,2.0,2.0,2.0,10,1.0,2.0,10,10,2.0,10.0,,0,19,40,192,41.0,5.0,0.0,141,5.0,30.0,61890.0,4.78,4.9,4.93,4.88,4.9,4.9,4.68,,1.0,1.0,0.0,0.0
20250323161241,2988787,3.0,3.0,,55.67706,12.54758,2.0,,1.0,,2.0,1125,2.0,2.0,1125,1125,2.0,1125.0,,0,0,0,0,38.0,4.0,0.0,0,3.0,24.0,,4.76,4.81,4.68,4.86,4.92,4.73,4.69,,1.0,1.0,0.0,0.0
20250323161241,2971660,1.0,1.0,,55.695,12.54616,2.0,,1.0,,1.0,14,1.0,1.0,14,14,1.0,14.0,,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,1.0,1.0,0.0,0.0
20250323161241,731007,2.0,3.0,,55.68512,12.55833,2.0,,,,2.0,30,2.0,3.0,30,30,2.1,30.0,,0,0,0,0,91.0,2.0,0.0,0,2.0,12.0,,4.83,4.9,4.89,4.94,4.9,4.82,4.76,,2.0,1.0,1.0,0.0
20250323161241,3060423,2.0,3.0,,55.6827,12.57309,4.0,2.0,2.0,2.0,3.0,20,3.0,3.0,20,20,3.0,20.0,,21,42,72,130,96.0,7.0,0.0,130,7.0,42.0,132762.0,4.94,4.95,4.95,4.97,4.99,4.98,4.82,,2.0,1.0,1.0,0.0
20250323161241,3074192,1.0,2.0,,55.675,12.5905,1.0,,1.0,,27.0,1125,1.0,30.0,1125,1125,27.0,1125.0,,1,1,1,1,12.0,1.0,1.0,1,0.0,54.0,,4.67,4.75,4.17,4.67,4.92,5.0,4.83,,1.0,1.0,0.0,0.0
20250323161241,3091059,2.0,2.0,,55.67918,12.50768,2.0,1.0,1.0,1.0,2.0,6,2.0,2.0,6,6,2.0,6.0,,1,26,54,54,125.0,3.0,0.0,54,4.0,18.0,9936.0,4.88,4.93,4.98,4.95,4.96,4.72,4.87,,2.0,1.0,1.0,0.0
20250323161241,3093577,1.0,1.0,,55.66762161254883,12.549909591674805,3.0,1.0,2.0,2.0,3.0,7,3.0,3.0,7,7,3.0,7.0,,0,1,1,83,52.0,3.0,0.0,1,3.0,18.0,28458.0,4.84,4.92,4.88,4.85,4.89,4.79,4.73,,1.0,1.0,0.0,0.0
20250323161241,3098563,1.0,1.0,,55.67133,12.5912,2.0,,1.0,,2.0,7,2.0,2.0,7,7,2.0,7.0,,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,1.0,1.0,0.0,0.0
20250323161241,3124049,1.0,9.0,,55.66379,12.54419,1.0,1.0,1.0,1.0,1.0,3,1.0,1.0,3,3,1.0,3.0,,27,54,84,84,82.0,20.0,0.0,84,20.0,120.0,53400.0,4.68,4.83,4.84,4.84,4.82,4.8,4.59,,1.0,0.0,1.0,0.0
20250323161241,1606895,1.0,1.0,,55.68409,12.56349,3.0,1.5,1.0,1.0,3.0,60,3.0,3.0,60,60,3.0,60.0,,12,20,35,280,27.0,0.0,0.0,213,0.0,0.0,0.0,4.93,4.96,4.93,4.89,4.96,4.89,4.67,,1.0,1.0,0.0,0.0
20250323161241,422780,3.0,3.0,,55.66641,12.50395,6.0,1.0,3.0,3.0,5.0,1125,5.0,5.0,1125,1125,5.0,1125.0,,0,0,0,178,68.0,4.0,0.0,97,4.0,40.0,38000.0,4.81,4.77,4.79,4.98,4.98,4.73,4.74,,3.0,2.0,1.0,0.0
20250323161241,1634152,1.0,1.0,,55.69268,12.55486,1.0,,,,3.0,14,3.0,3.0,14,14,3.0,14.0,,0,0,0,0,63.0,0.0,0.0,0,0.0,0.0,,4.86,4.9,4.92,4.82,4.89,4.81,4.84,,1.0,0.0,1.0,0.0
20250323161241,1405486,1.0,2.0,,55.68705,12.55781,2.0,1.0,1.0,1.0,3.0,24,2.0,3.0,24,24,2.4,24.0,,0,3,23,23,25.0,18.0,0.0,23,18.0,108.0,92340.0,4.84,4.84,4.72,4.92,4.92,4.88,4.76,,1.0,1.0,0.0,0.0
